World, EntropyRatio, MapSize, OccupancyRatio, NumObs_Cv2, AngleInfo_mean, distance_norm, distance_var, distance_avg
4a183fb1-3033-4a4d-99a8-0be6a5e0158a,0.028036837371149325,4929.0,0.18401298437817004,43,272.8421052631579,0.6,1e-05,0.01614
adc88bd8-d8f6-475f-ae99-b59b1c12465a,0.03378219502106131,8716.5,0.5413870246085011,17,252.0,0.6,7e-05,0.02868
dda0220f-613c-4121-810c-25d246fe1d62,0.031644043387278796,8541.0,0.48349139445029854,26,210.73170731707316,0.5,1e-05,0.01868
2ce27298-664c-487e-900c-a81ad79faae9,0.032872175329386834,7398.0,0.35300081103000813,30,247.5,0.7,1e-05,0.01096
651fa123-5703-4d49-a095-9fc31244c862,0.026994970185213574,7980.0,0.4290100250626566,20,216.0,0.6,1e-05,0.01268
f7cef10d-4552-4a38-99d3-54a902ce49ee,0.04881446181465795,9312.5,0.15033557046979862,70,170.1818181818182,0.6,0.0,0.01336
4eb4e3ba-080d-42bb-9ccc-22ac3647130b,0.021651294655507847,4838.0,0.19450186027284,32,186.66666666666666,0.5,1e-05,0.01831
e914d083-6945-474b-ba2c-0d1b1e73455a,0.03654211578724933,7119.0,0.1352718078381795,46,280.9756097560976,0.5,1e-05,0.0152
da6e7d84-dcb5-4c6f-8ac8-b3cbf666cfb0,0.03750463304385905,8732.0,0.11967475950526796,47,256.6666666666667,0.5,1e-05,0.0184
1a67e16e-c01c-4a76-bdc4-cf5f026252e5,0.0418463021662802,8410.0,0.1347800237812128,51,235.51401869158877,0.5,1e-05,0.01576
005d4080-8d0b-42f5-8880-48d0270ad876,0.03737405976485733,10286.0,0.4463348240326658,32,167.4418604651163,0.6,1e-05,0.01195
7a1206a9-1848-44c9-a13c-25d6954103f4,0.03113125147195917,7050.0,0.3760992907801418,28,301.30434782608694,0.6,1e-05,0.01783
075e77e1-291a-4df0-bede-7aeba3f6d35f,0.03385968824693064,7297.5,0.4494689962315862,25,136.55172413793105,0.6,0.0,0.01194
6852c90f-1fa3-408a-a7ae-35f018a36920,0.024838861762885998,4545.0,0.3020902090209021,20,272.4324324324324,0.6,0.00042,0.13578
4a1d2a57-2b52-45f5-9c94-510138384c20,0.029088062425164644,6811.0,0.4154309205696667,22,288.0,0.7,1e-05,0.00967
1aa72994-21ac-4292-adf2-0c83271fb8bd,0.02673671581314146,5005.0,0.28331668331668336,40,278.7096774193548,0.5,0.0,0.01295
3f0e1c3b-af0d-4674-84c2-4e41fa0d435c,0.03243206157725084,8249.0,0.4325978906534126,21,290.14925373134326,0.6,0.0,0.01177
366350fb-dcbd-42ca-8680-4368689d7f66,0.03429333955273638,6745.0,0.19406968124536694,52,48.813559322033896,0.5,1e-05,0.01624
67a63ab9-51e4-4d68-b647-fe712d9d04e6,0.027309946772958345,6328.0,0.4250948166877371,22,274.5762711864407,0.5,0.0,0.01498
d0ab0a00-0f40-4222-ac87-f5c2239ae716,0.022659935224017963,3640.0,0.26030219780219777,26,280.0,0.5,1e-05,0.02156
f2937583-e337-45fb-9dbc-37a8f7422f40,0.03752853269393306,7695.0,0.19623131903833657,63,273.1034482758621,0.6,1e-05,0.01738
b4bf79ee-742f-4a6e-9143-3139296acf3c,0.03276778111229969,6118.0,0.19614253023864003,46,223.29113924050634,0.5,1e-05,0.01697
df768a18-721e-4f25-bd58-f7b0c7116748,0.02927406263511647,5166.0,0.20238095238095233,38,54.78260869565217,0.6,1e-05,0.01838
